,user_id,user_name,user_rating,user_text,restaurant_name,restaurant_rating,restaurant_price,restaurant_type
0,BwftUSRJOcolgWiPiGAhZw,Riana R.,5.0 star rating,"We are visiting from Texas and are staying in the area. We were walking around trying to find a place to eat that was close by to our lodging. Luckily, we found this place. The prices are very reasonable and the food is amazing. The portions are huge. I ordered 3 gorditas for $9 and they were filled with chicken and other toppings and made fresh! My husband had the burrito and it was flavorful. Both portions were very generous. We will definitely we back.",Azteca Taqueria Restaurant,5.0 star rating,,Mexican
