,user_id,user_name,user_rating,user_text,restaurant_name,restaurant_rating,restaurant_price,restaurant_type
13,spHNgqE3BdptKe8urMiHYA,Will J.,5.0 star rating,This place is very consistent. They almost always deliver on time if not early and it's pretty good. If you're looking for a casual place to get take out or go in and sit byob it's one of the better ones in the area,Okinawa Sushi & Grill,4.0 star rating,$$,"Japanese,, Sushi, Bars,, Thai"
14,AP-QqWMEsyiHb5eRAdQVGg,Jenni K.,4.0 star rating,"Last summer, my friend and I both moved to Hoboken around the same time. The first place we had lunch together was at Okinawa and we were both elated that the food was delicious! Since then, I've come to Okinawa many more times and have ordered take-out. The sushi is affordable and they have a variety of rolls and sushi/sashimi dishes. I usually get the CHIRASHI these days, which comes with 20 pieces of sashimi. I've been to A LOT of sushi restaurants in the city, both cheap and expensive, and I'm satisfied with what Okinawa has to offer and its prices.The restaurant is usually pretty busy but I've never had to wait for a table. They are closed on Tuesdays, fyi!",Okinawa Sushi & Grill,4.0 star rating,$$,"Japanese,, Sushi, Bars,, Thai"
15,4lAQYtRnSB6qdinlNEwDcA,Lindsay M.,5.0 star rating,"This is my favorite sushi place - EVER. The shrimp tempura is absolutely out of this world. No other place compares. Their fried rice is also amazing - it has tomatoes in it which is a nice twist to a common dish. The pork dumplings, chicken on a stick, and rock shrimp appetizers are also fantastic. I've never dined at this restaurant, but the take out has worked out great every time. Order from here - you won't regret it!!!",Okinawa Sushi & Grill,4.0 star rating,$$,"Japanese,, Sushi, Bars,, Thai"
16,4xFdHHFguYvYdvehZttTRQ,Sammy M.,4.0 star rating,Very good food. Customer service could be better. They treat non white differently and it shows. Not fair but food is very good.,Okinawa Sushi & Grill,4.0 star rating,$$,"Japanese,, Sushi, Bars,, Thai"
17,2nfVgMgM9yYosbXaZAmRiw,Mary M.,1.0 star rating,"Since moving to Weehawken from Brooklyn, I've been on the hunt for a go-to sushi spot. With all the positive reviews for this place, I was hoping we found it. Sadly, not the case. Our order took forever, and when it we got it, it was very disappointing. Rolls were packed with rice and tempura flakes. We both bit into bones with our sashimi. And my husband ordered pieces of mackerel and got some questionable cut of fish we've never seen before. Yellowtail was also ice cold like it had just been defrosted. Prices are very cheap though. So I can see the appeal if you aren't looking for great sushi/sashimi quality. Would recommend taking out since the ambiance is weird (tons of take out bags everywhere, delivery guys running in/out, and bright fluorescent lighting)",Okinawa Sushi & Grill,4.0 star rating,$$,"Japanese,, Sushi, Bars,, Thai"
18,4D9CHjMz8ipz7AndB3w2KA,Natalia P.,4.0 star rating,"This is the best sushi restaurant in Hoboken and with reasonable prices to boot. We tried the tuna pizza as an appetizer, and it is alright. I recommend the Tom Yum Soup with Shrimp; it is spicy and flavorful. Kani and Seaweed salad are as expected with decent portion sizes. Recommended rolls are the Spicy Girl, Fantastic Roll, and Lovely Roll. They all have a lot of raw fish and taste really fresh.I like that this location has parking and it's BYOB :) Try Tempura Ice Cream!!!",Okinawa Sushi & Grill,4.0 star rating,$$,"Japanese,, Sushi, Bars,, Thai"
19,aIcQBlI8lG1tlS7jpsWsUQ,Samantha H.,5.0 star rating,Best sushi in Hoboken. Hands down. Always fresh. Quick delivery. Great large menu to choose from!,Okinawa Sushi & Grill,4.0 star rating,$$,"Japanese,, Sushi, Bars,, Thai"
20,rtOgvrSLb8at6qIEIKu1_g,Sampad D.,4.0 star rating,"This is a a nice place in Hoboken. Its not on the main strip , so easy to miss it. But it has its own advantage - You get free parking space !!The place is not very big with decent ambiance. We had ordered sushi . The california rolls were good. We also got udon. That was great as well.They also served complimentary salad (not bad).The service is good and quick. Overall a good food experience.",Okinawa Sushi & Grill,4.0 star rating,$$,"Japanese,, Sushi, Bars,, Thai"
21,U_UvZKuqTV35_R_QaUsVPA,Christina G.,3.0 star rating,"tried this spot over MLK weekend. very convenient for cold weather. it has a parking lot, and is in a shopping center with a wine store... so very easy to get there and grab something for this BYO spot. due to its location, we didn't have to wait for a table, which was great! the menu is pretty expansive with a mix of sushi, japanese and some thai cuisine. we came for sushi, but the udon coming out also looked delicious.  we started with the rock shrimp app and a bowl of tom yum soup. both were tasty, tom yum broth was nicely developed with a good kick. for sushi we tried two specialty rolls and two basic rolls. definitely try the pacific roll. its tuna, lobster salad, shrimp, avocado, tobiko and wasabi mayo. lots of fish in the rolls, we filled up quickly. service here was also excellent. lots of people working to ensure you were taken care of. overall food and experience was a 4, but knocked a start after both me and  the husband felt ill later in the evening and then not the greatest the next day after.willing to give the spot one more try!",Okinawa Sushi & Grill,4.0 star rating,$$,"Japanese,, Sushi, Bars,, Thai"
22,A-am14Gmiu-ZTqGVwMM62Q,Matthew P.,1.0 star rating,"I ordered food at 8:15pm. At 10:10pm I call the restaurant and I ask for a refund as they say they don't know where the food is and it's been 2 hours. It finally arrives at 10:20pm and the driver hands me the food . as he's walking away I politely tell him I called and asked for a refund since it took over 2 hours and he comes back and says he has to take the food! The foods going to waste clearly, the smart thing to do is write this off as a cost to potentially keep a customer. I WILL NEVER ORDER FROM HERE AGAIN! I ordered from here twice before and both times took over an hour and I live in their neighborhood!!",Okinawa Sushi & Grill,4.0 star rating,$$,"Japanese,, Sushi, Bars,, Thai"
